video,codec,crf,ok,bitrate,size,psnr
000241.mp4,av1,30,1,199314,113609,
000241.mp4,av1,40,1,108994,62127,
000242.mp4,h264,18,1,274097,171311,
000242.mp4,h264,28,1,96316,60198,
000242.mp4,h264,38,1,37288,23305,
000242.mp4,hevc,18,1,272950,170594,
000242.mp4,hevc,28,1,97715,61072,
000242.mp4,hevc,38,1,39720,24825,
000242.mp4,av1,20,1,278956,174348,
000242.mp4,av1,30,1,175758,109849,
000242.mp4,av1,40,1,97198,60749,
000243.mp4,h264,18,1,289074,167663,
000243.mp4,h264,28,1,101524,58884,
000243.mp4,h264,38,1,39389,22846,
000243.mp4,hevc,18,1,289191,167731,
000243.mp4,hevc,28,1,103158,59832,
000243.mp4,hevc,38,1,41494,24067,
000243.mp4,av1,20,1,300341,174198,
000243.mp4,av1,30,1,186936,108423,
000243.mp4,av1,40,1,102582,59498,
000244.mp4,h264,18,1,278270,173919,
000244.mp4,h264,28,1,96931,60582,
000244.mp4,h264,38,1,38168,23855,
000244.mp4,hevc,18,1,274456,171535,
000244.mp4,hevc,28,1,98406,61504,
000244.mp4,hevc,38,1,39950,24969,
000244.mp4,av1,20,1,283745,177341,
000244.mp4,av1,30,1,177699,111062,
000244.mp4,av1,40,1,98523,61577,
000245.mp4,h264,18,1,201054,136717,
000245.mp4,h264,28,1,62132,42250,
000245.mp4,h264,38,1,22376,15216,
000245.mp4,hevc,18,1,202266,137541,
000245.mp4,hevc,28,1,65200,44336,
000245.mp4,hevc,38,1,27869,18951,
000245.mp4,av1,20,1,191139,129975,
000245.mp4,av1,30,1,113644,77278,
000245.mp4,av1,40,1,65476,44524,
000246.mp4,h264,18,1,225857,114058,
000246.mp4,h264,28,1,78124,39453,
000246.mp4,h264,38,1,29990,15145,
000246.mp4,hevc,18,1,233211,117772,
000246.mp4,hevc,28,1,78786,39787,
000246.mp4,hevc,38,1,33295,16814,
000246.mp4,av1,20,1,224346,113295,
000246.mp4,av1,30,1,136978,69174,
000246.mp4,av1,40,1,77556,39166,
000247.mp4,h264,18,1,198669,106288,
000247.mp4,h264,28,1,67476,36100,
000247.mp4,h264,38,1,26269,14054,
000247.mp4,hevc,18,1,206323,110383,
000247.mp4,hevc,28,1,72128,38589,
000247.mp4,hevc,38,1,31514,16860,
000247.mp4,av1,20,1,196134,104932,
000247.mp4,av1,30,1,121730,65126,
000247.mp4,av1,40,1,71201,38093,
000248.mp4,h264,18,1,200070,102036,
000248.mp4,h264,28,1,69143,35263,
000248.mp4,h264,38,1,26870,13704,
000248.mp4,hevc,18,1,209041,106611,
000248.mp4,hevc,28,1,73745,37610,
000248.mp4,hevc,38,1,31986,16313,
000248.mp4,av1,20,1,198537,101254,
000248.mp4,av1,30,1,123868,63173,
000248.mp4,av1,40,1,71182,36303,
000249.mp4,h264,18,1,207371,108870,
000249.mp4,h264,28,1,69200,36330,
000249.mp4,h264,38,1,26868,14106,
000249.mp4,hevc,18,1,206441,108382,
000249.mp4,hevc,28,1,72487,38056,
000249.mp4,hevc,38,1,31291,16428,
000249.mp4,av1,20,1,199933,104965,
000249.mp4,av1,30,1,123752,64970,
000249.mp4,av1,40,1,72118,37862,
000250.mp4,h264,18,1,189308,94654,
000250.mp4,h264,28,1,61454,30727,
000250.mp4,h264,38,1,23454,11727,
000250.mp4,hevc,18,1,193798,96899,
000250.mp4,hevc,28,1,65562,32781,
000250.mp4,hevc,38,1,29070,14535,
000250.mp4,av1,20,1,180022,90011,
000250.mp4,av1,30,1,110116,55058,
000250.mp4,av1,40,1,62642,31321,
000251.mp4,h264,18,1,155204,93899,
000251.mp4,h264,28,1,51471,31140,
000251.mp4,h264,38,1,19758,11954,
000251.mp4,hevc,18,1,162671,98416,
000251.mp4,hevc,28,1,57505,34791,
000251.mp4,hevc,38,1,26216,15861,
000251.mp4,av1,20,1,152895,92502,
000251.mp4,av1,30,1,96028,58097,
000251.mp4,av1,40,1,56890,34419,
000252.mp4,h264,18,1,172750,88103,
000252.mp4,h264,28,1,56762,28949,
000252.mp4,h264,38,1,22362,11405,
000252.mp4,hevc,18,1,178543,91057,
000252.mp4,hevc,28,1,62617,31935,
000252.mp4,hevc,38,1,28398,14483,
000252.mp4,av1,20,1,163264,83265,
000252.mp4,av1,30,1,102582,52317,
000252.mp4,av1,40,1,59484,30337,
000253.mp4,h264,18,1,146633,88713,
000253.mp4,h264,28,1,49580,29996,
000253.mp4,h264,38,1,19532,11817,
000253.mp4,hevc,18,1,158758,96049,
000253.mp4,hevc,28,1,56011,33887,
000253.mp4,hevc,38,1,25813,15617,
000253.mp4,av1,20,1,148102,89602,
000253.mp4,av1,30,1,94431,57131,
000253.mp4,av1,40,1,56811,34371,
000254.mp4,h264,18,1,183934,112200,
000254.mp4,h264,28,1,60744,37054,
000254.mp4,h264,38,1,23009,14036,
000254.mp4,hevc,18,1,197416,120424,
000254.mp4,hevc,28,1,63373,38658,
000254.mp4,hevc,38,1,27547,16804,
000254.mp4,av1,20,1,182686,111439,
000254.mp4,av1,30,1,110855,67622,
000254.mp4,av1,40,1,64216,39172,
000255.mp4,h264,18,1,167488,111380,
000255.mp4,h264,28,1,54947,36540,
000255.mp4,h264,38,1,21117,14043,
000255.mp4,hevc,18,1,175314,116584,
000255.mp4,hevc,28,1,58649,39002,
000255.mp4,hevc,38,1,26051,17324,
000255.mp4,av1,20,1,164521,109407,
000255.mp4,av1,30,1,101780,67684,
000255.mp4,av1,40,1,59822,39782,
000256.mp4,h264,18,1,171016,106030,
000256.mp4,h264,28,1,56943,35305,
000256.mp4,h264,38,1,21720,13467,
000256.mp4,hevc,18,1,182924,113413,
000256.mp4,hevc,28,1,60753,37667,
000256.mp4,hevc,38,1,26411,16375,
000256.mp4,av1,20,1,167474,103834,
000256.mp4,av1,30,1,104791,64971,
000256.mp4,av1,40,1,60827,37713,
000257.mp4,h264,18,1,159978,106386,
000257.mp4,h264,28,1,53798,35776,
000257.mp4,h264,38,1,20646,13730,
000257.mp4,hevc,18,1,173613,115453,
000257.mp4,hevc,28,1,58267,38748,
000257.mp4,hevc,38,1,25956,17261,
000257.mp4,av1,20,1,162845,108292,
000257.mp4,av1,30,1,100581,66887,
000257.mp4,av1,40,1,59467,39546,
000258.mp4,h264,18,1,145694,160992,
000258.mp4,h264,28,1,45230,49980,
000258.mp4,h264,38,1,17472,19307,
000258.mp4,hevc,18,1,140523,155278,
000258.mp4,hevc,28,1,45966,50793,
000258.mp4,hevc,38,1,20722,22898,
000258.mp4,av1,20,1,125614,138804,
000258.mp4,av1,30,1,78429,86665,
000258.mp4,av1,40,1,46860,51781,
000259.mp4,h264,18,1,123203,150924,
000259.mp4,h264,28,1,39228,48055,
000259.mp4,h264,38,1,15409,18877,
000259.mp4,hevc,18,1,123193,150912,
000259.mp4,hevc,28,1,41666,51042,
000259.mp4,hevc,38,1,19413,23782,
000259.mp4,av1,20,1,112791,138170,
000259.mp4,av1,30,1,71333,87383,
000259.mp4,av1,40,1,43323,53071,
000260.mp4,h264,18,1,131326,146429,
000260.mp4,h264,28,1,41202,45941,
000260.mp4,h264,38,1,15838,17660,
000260.mp4,hevc,18,1,129893,144831,
000260.mp4,hevc,28,1,44054,49121,
000260.mp4,hevc,38,1,20146,22463,
000260.mp4,av1,20,1,117503,131016,
000260.mp4,av1,30,1,74383,82938,
000260.mp4,av1,40,1,44831,49987,
000261.mp4,h264,18,1,123475,151257,
000261.mp4,h264,28,1,38794,47523,
000261.mp4,h264,38,1,15247,18678,
000261.mp4,hevc,18,1,120444,147544,
000261.mp4,hevc,28,1,41647,51018,
000261.mp4,hevc,38,1,19395,23760,
000261.mp4,av1,20,1,110286,135101,
000261.mp4,av1,30,1,70090,85861,
000261.mp4,av1,40,1,42658,52257,
000262.mp4,h264,18,1,155314,194920,
000262.mp4,h264,28,1,50053,62817,
000262.mp4,h264,38,1,19046,23903,
000262.mp4,hevc,18,1,147578,185211,
000262.mp4,hevc,28,1,48047,60300,
000262.mp4,hevc,38,1,21042,26408,
000262.mp4,av1,20,1,131730,165322,
000262.mp4,av1,30,1,80224,100682,
000262.mp4,av1,40,1,46924,58890,
000263.mp4,h264,18,1,136783,190813,
000263.mp4,h264,28,1,44721,62386,
000263.mp4,h264,38,1,17506,24422,
000263.mp4,hevc,18,1,129350,180444,
000263.mp4,hevc,28,1,44063,61469,
000263.mp4,hevc,38,1,20005,27907,
000263.mp4,av1,20,1,117180,163467,
000263.mp4,av1,30,1,72832,101601,
000263.mp4,av1,40,1,43555,60760,
000264.mp4,h264,18,1,140734,179436,
000264.mp4,h264,28,1,46661,59494,
000264.mp4,h264,38,1,18207,23214,
000264.mp4,hevc,18,1,134617,171637,
000264.mp4,hevc,28,1,45415,57905,
000264.mp4,hevc,38,1,20596,26261,
000264.mp4,av1,20,1,121294,154651,
000264.mp4,av1,30,1,75467,96221,
000264.mp4,av1,40,1,45086,57485,
000265.mp4,h264,18,1,134943,186222,
000265.mp4,h264,28,1,44260,61079,
000265.mp4,h264,38,1,17371,23973,
000265.mp4,hevc,18,1,127461,175897,
000265.mp4,hevc,28,1,43326,59790,
000265.mp4,hevc,38,1,19766,27278,
000265.mp4,av1,20,1,115386,159234,
000265.mp4,av1,30,1,72106,99507,
000265.mp4,av1,40,1,43205,59624,
000266.mp4,h264,18,1,136893,184806,
000266.mp4,h264,28,1,45420,61317,
000266.mp4,h264,38,1,17619,23786,
000266.mp4,hevc,18,1,130128,175674,
000266.mp4,hevc,28,1,43925,59299,
000266.mp4,hevc,38,1,19872,26828,
000266.mp4,av1,20,1,117831,159073,
000266.mp4,av1,30,1,73995,99894,
000266.mp4,av1,40,1,44042,59457,
000267.mp4,h264,18,1,141750,179315,
000267.mp4,h264,28,1,46514,58841,
000267.mp4,h264,38,1,18324,23181,
000267.mp4,hevc,18,1,134263,169843,
000267.mp4,hevc,28,1,45412,57447,
000267.mp4,hevc,38,1,20520,25959,
000267.mp4,av1,20,1,120656,152631,
000267.mp4,av1,30,1,74728,94531,
000267.mp4,av1,40,1,44909,56811,
000268.mp4,h264,18,1,137629,184423,
000268.mp4,h264,28,1,45179,60541,
000268.mp4,h264,38,1,17592,23574,
000268.mp4,hevc,18,1,129109,173007,
000268.mp4,hevc,28,1,44020,58987,
000268.mp4,hevc,38,1,19925,26700,
000268.mp4,av1,20,1,117916,158008,
000268.mp4,av1,30,1,73789,98878,
000268.mp4,av1,40,1,44266,59317,
000269.mp4,h264,18,1,142606,104816,
000269.mp4,h264,28,1,45436,33396,
000269.mp4,h264,38,1,17910,13164,
000269.mp4,hevc,18,1,143567,105522,
000269.mp4,hevc,28,1,46764,34372,
000269.mp4,hevc,38,1,21519,15817,
000269.mp4,av1,20,1,125303,92098,
000269.mp4,av1,30,1,77062,56641,
000269.mp4,av1,40,1,45919,33751,
000270.mp4,h264,18,1,157247,200491,
000270.mp4,h264,28,1,50339,64183,
000270.mp4,h264,38,1,18789,23957,
000270.mp4,hevc,18,1,147465,188019,
000270.mp4,hevc,28,1,47963,61154,
000270.mp4,hevc,38,1,20807,26529,
000270.mp4,av1,20,1,130967,166984,
000270.mp4,av1,30,1,80373,102476,
000270.mp4,av1,40,1,46696,59538,
000271.mp4,h264,18,1,133433,188809,
000271.mp4,h264,28,1,43428,61451,
000271.mp4,h264,38,1,16887,23896,
000271.mp4,hevc,18,1,124828,176632,
000271.mp4,hevc,28,1,42246,59779,
000271.mp4,hevc,38,1,18998,26883,
000271.mp4,av1,20,1,113920,161198,
000271.mp4,av1,30,1,71171,100708,
000271.mp4,av1,40,1,42260,59799,
000272.mp4,h264,18,1,138810,179759,
000272.mp4,h264,28,1,46233,59872,
000272.mp4,h264,38,1,17976,23280,
000272.mp4,hevc,18,1,130372,168833,
000272.mp4,hevc,28,1,44450,57563,
000272.mp4,hevc,38,1,20181,26135,
000272.mp4,av1,20,1,117305,151911,
000272.mp4,av1,30,1,73235,94840,
000272.mp4,av1,40,1,43261,56024,
000273.mp4,h264,18,1,130895,183254,
000273.mp4,h264,28,1,42884,60038,
000273.mp4,h264,38,1,16983,23777,
000273.mp4,hevc,18,1,123456,172839,
000273.mp4,hevc,28,1,41746,58445,
000273.mp4,hevc,38,1,19171,26840,
000273.mp4,av1,20,1,112218,157106,
000273.mp4,av1,30,1,69972,97961,
000273.mp4,av1,40,1,41615,58261,
000274.mp4,h264,18,1,132421,181418,
000274.mp4,h264,28,1,44306,60700,
000274.mp4,h264,38,1,17283,23679,
000274.mp4,hevc,18,1,125553,172008,
000274.mp4,hevc,28,1,42704,58505,
000274.mp4,hevc,38,1,19583,26830,
000274.mp4,av1,20,1,113809,155919,
000274.mp4,av1,30,1,71135,97455,
000274.mp4,av1,40,1,42442,58146,
000275.mp4,h264,18,1,136923,175947,
000275.mp4,h264,28,1,45627,58631,
000275.mp4,h264,38,1,17745,22803,
000275.mp4,hevc,18,1,131594,169099,
000275.mp4,hevc,28,1,44518,57206,
000275.mp4,hevc,38,1,20210,25970,
000275.mp4,av1,20,1,116996,150340,
000275.mp4,av1,30,1,72512,93178,
000275.mp4,av1,40,1,43494,55891,
000276.mp4,h264,18,1,131421,180047,
000276.mp4,h264,28,1,43633,59778,
000276.mp4,h264,38,1,17103,23432,
000276.mp4,hevc,18,1,124967,171206,
000276.mp4,hevc,28,1,42852,58708,
000276.mp4,hevc,38,1,19427,26615,
000276.mp4,av1,20,1,114100,156317,
000276.mp4,av1,30,1,70785,96976,
000276.mp4,av1,40,1,42196,57809,
000277.mp4,h264,18,1,140893,128213,
000277.mp4,h264,28,1,42979,39111,
000277.mp4,h264,38,1,16430,14952,
000277.mp4,hevc,18,1,134018,121957,
000277.mp4,hevc,28,1,43273,39379,
000277.mp4,hevc,38,1,20053,18249,
000277.mp4,av1,20,1,119990,109191,
000277.mp4,av1,30,1,73178,66592,
000277.mp4,av1,40,1,42860,39003,
000278.mp4,h264,18,1,141813,92179,
000278.mp4,h264,28,1,42650,27723,
000278.mp4,h264,38,1,17058,11088,
000278.mp4,hevc,18,1,134876,87670,
000278.mp4,hevc,28,1,43881,28523,
000278.mp4,hevc,38,1,21156,13752,
000278.mp4,av1,20,1,118415,76970,
000278.mp4,av1,30,1,72063,46841,
000278.mp4,av1,40,1,42461,27600,
000279.mp4,h264,18,1,114756,71149,
000279.mp4,h264,28,1,32835,20358,
000279.mp4,h264,38,1,13520,8383,
000279.mp4,hevc,18,1,112182,69553,
000279.mp4,hevc,28,1,37246,23093,
000279.mp4,hevc,38,1,19011,11787,
000279.mp4,av1,20,1,98406,61012,
000279.mp4,av1,30,1,60900,37758,
000279.mp4,av1,40,1,37288,23119,
000280.mp4,h264,18,1,149276,140320,
000280.mp4,h264,28,1,47791,44924,
000280.mp4,h264,38,1,18531,17420,
000280.mp4,hevc,18,1,146115,137349,
000280.mp4,hevc,28,1,47781,44915,
000280.mp4,hevc,38,1,21459,20172,
000280.mp4,av1,20,1,131400,123516,
000280.mp4,av1,30,1,80755,75910,
000280.mp4,av1,40,1,47464,44617,
000281.mp4,h264,18,1,129858,133105,
000281.mp4,h264,28,1,42613,43679,
000281.mp4,h264,38,1,16984,17409,
000281.mp4,hevc,18,1,123557,126646,
000281.mp4,hevc,28,1,43033,44109,
000281.mp4,hevc,38,1,20437,20948,
000281.mp4,av1,20,1,113764,116609,
000281.mp4,av1,30,1,70963,72738,
000281.mp4,av1,40,1,43094,44172,
000282.mp4,h264,18,1,135056,128304,
000282.mp4,h264,28,1,44241,42029,
000282.mp4,h264,38,1,17533,16657,
000282.mp4,hevc,18,1,128724,122288,
000282.mp4,hevc,28,1,44932,42686,
000282.mp4,hevc,38,1,21084,20030,
000282.mp4,av1,20,1,118410,112490,
000282.mp4,av1,30,1,73863,70170,
000282.mp4,av1,40,1,44869,42626,
000283.mp4,h264,18,1,127512,130700,
000283.mp4,h264,28,1,42069,43121,
000283.mp4,h264,38,1,16927,17351,
000283.mp4,hevc,18,1,122545,125609,
000283.mp4,hevc,28,1,42889,43962,
000283.mp4,hevc,38,1,20338,20847,
000283.mp4,av1,20,1,113043,115870,
000283.mp4,av1,30,1,70923,72697,
000283.mp4,av1,40,1,42946,44020,
000284.mp4,h264,18,1,145284,148917,
000284.mp4,h264,28,1,45762,46907,
000284.mp4,h264,38,1,16992,17417,
000284.mp4,hevc,18,1,138965,142440,
000284.mp4,hevc,28,1,45628,46769,
000284.mp4,hevc,38,1,20149,20653,
000284.mp4,av1,20,1,124877,127999,
000284.mp4,av1,30,1,76254,78161,
000284.mp4,av1,40,1,45201,46332,
000285.mp4,h264,18,1,121342,129230,
000285.mp4,h264,28,1,40261,42879,
000285.mp4,h264,38,1,15756,16781,
000285.mp4,hevc,18,1,117110,124723,
000285.mp4,hevc,28,1,40646,43289,
000285.mp4,hevc,38,1,19088,20329,
000285.mp4,av1,20,1,109773,116909,
000285.mp4,av1,30,1,68795,73267,
000285.mp4,av1,40,1,41590,44294,
000286.mp4,h264,18,1,121511,125764,
000286.mp4,h264,28,1,40794,42222,
000286.mp4,h264,38,1,15830,16385,
000286.mp4,hevc,18,1,119164,123335,
000286.mp4,hevc,28,1,41605,43062,
000286.mp4,hevc,38,1,19438,20119,
000286.mp4,av1,20,1,110113,113967,
000286.mp4,av1,30,1,68929,71342,
000286.mp4,av1,40,1,41499,42952,
000287.mp4,h264,18,1,122346,129076,
000287.mp4,h264,28,1,40806,43051,
000287.mp4,h264,38,1,16137,17025,
000287.mp4,hevc,18,1,120253,126867,
000287.mp4,hevc,28,1,41909,44214,
000287.mp4,hevc,38,1,19247,20306,
000287.mp4,av1,20,1,110399,116471,
000287.mp4,av1,30,1,68527,72296,
000287.mp4,av1,40,1,41825,44126,
000288.mp4,h264,18,1,172260,91298,
000288.mp4,h264,28,1,55241,29278,
000288.mp4,h264,38,1,21401,11343,
000288.mp4,hevc,18,1,162464,86106,
000288.mp4,hevc,28,1,55116,29212,
000288.mp4,hevc,38,1,24820,13155,
000288.mp4,av1,20,1,140767,74607,
000288.mp4,av1,30,1,84358,44710,
000288.mp4,av1,40,1,49230,26092,
000289.mp4,h264,18,1,135019,83037,
000289.mp4,h264,28,1,45757,28141,
000289.mp4,h264,38,1,18500,11378,
000289.mp4,hevc,18,1,128788,79205,
000289.mp4,hevc,28,1,46840,28807,
000289.mp4,hevc,38,1,22269,13696,
000289.mp4,av1,20,1,116671,71753,
000289.mp4,av1,30,1,73003,44897,
000289.mp4,av1,40,1,43193,26564,
000290.mp4,h264,18,1,145846,78757,
000290.mp4,h264,28,1,48437,26156,
000290.mp4,h264,38,1,19624,10597,
000290.mp4,hevc,18,1,140085,75646,
000290.mp4,hevc,28,1,50385,27208,
000290.mp4,hevc,38,1,24016,12969,
000290.mp4,av1,20,1,122583,66195,
000290.mp4,av1,30,1,77018,41590,
000290.mp4,av1,40,1,45312,24469,
000291.mp4,h264,18,1,134058,82446,
000291.mp4,h264,28,1,44772,27535,
000291.mp4,h264,38,1,18112,11139,
000291.mp4,hevc,18,1,128557,79063,
000291.mp4,hevc,28,1,46417,28547,
000291.mp4,hevc,38,1,22069,13573,
000291.mp4,av1,20,1,117164,72056,
000291.mp4,av1,30,1,73500,45203,
000291.mp4,av1,40,1,43484,26743,
000292.mp4,h264,18,1,147198,97887,
000292.mp4,h264,28,1,46046,30621,
000292.mp4,h264,38,1,17824,11853,
000292.mp4,hevc,18,1,136951,91073,
000292.mp4,hevc,28,1,44993,29921,
000292.mp4,hevc,38,1,21302,14166,
000292.mp4,av1,20,1,118112,78545,
000292.mp4,av1,30,1,71264,47391,
000292.mp4,av1,40,1,41929,27883,
000293.mp4,h264,18,1,129929,70162,
000293.mp4,h264,28,1,42650,23031,
000293.mp4,h264,38,1,18111,9780,
000293.mp4,hevc,18,1,129922,70158,
000293.mp4,hevc,28,1,43512,23497,
000293.mp4,hevc,38,1,22022,11892,
000293.mp4,av1,20,1,113788,61446,
000293.mp4,av1,30,1,70807,38236,
000293.mp4,av1,40,1,42662,23038,
000294.mp4,h264,18,1,111950,67730,
000294.mp4,h264,28,1,38449,23262,
000294.mp4,h264,38,1,16515,9992,
000294.mp4,hevc,18,1,111390,67391,
000294.mp4,hevc,28,1,40031,24219,
000294.mp4,hevc,38,1,20517,12413,
000294.mp4,av1,20,1,100540,60827,
000294.mp4,av1,30,1,63631,38497,
000294.mp4,av1,40,1,38899,23534,
000295.mp4,h264,18,1,118918,65405,
000295.mp4,h264,28,1,40294,22162,
000295.mp4,h264,38,1,17458,9602,
000295.mp4,hevc,18,1,116929,64311,
